t_s,drone_x,drone_y,dx,dy,color
508.4665038585663,28.058767532348632,9.408954620361328,1,0,green
508.4665038585663,28.058767532348632,9.408954620361328,1,-1,green
508.4665038585663,28.058767532348632,9.408954620361328,0,1,green
508.4665038585663,28.058767532348632,9.408954620361328,0,0,green
508.4665038585663,28.058767532348632,9.408954620361328,0,-1,green
508.4665038585663,28.058767532348632,9.408954620361328,-1,1,green
508.4665038585663,28.058767532348632,9.408954620361328,-1,0,green
508.4665038585663,28.058767532348632,9.408954620361328,-1,-1,green
508.51473569869995,28.058767532348632,9.408954620361328,1,1,green
508.51473569869995,28.058767532348632,9.408954620361328,1,0,green
508.51473569869995,28.058767532348632,9.408954620361328,1,-1,green
508.51473569869995,28.058767532348632,9.408954620361328,0,1,green
508.51473569869995,28.058767532348632,9.408954620361328,0,0,green
508.51473569869995,28.058767532348632,9.408954620361328,0,-1,green
508.51473569869995,28.058767532348632,9.408954620361328,-1,1,green
508.51473569869995,28.058767532348632,9.408954620361328,-1,0,green
508.51473569869995,28.058767532348632,9.408954620361328,-1,-1,green
508.76673769950867,28.106552337646484,9.376531600952148,1,1,green
508.76673769950867,28.106552337646484,9.376531600952148,1,0,green
508.76673769950867,28.106552337646484,9.376531600952148,1,-1,green
508.76673769950867,28.106552337646484,9.376531600952148,0,1,green
508.76673769950867,28.106552337646484,9.376531600952148,0,0,green
508.76673769950867,28.106552337646484,9.376531600952148,0,-1,green
508.76673769950867,28.106552337646484,9.376531600952148,-1,1,green
508.76673769950867,28.106552337646484,9.376531600952148,-1,0,green
508.76673769950867,28.106552337646484,9.376531600952148,-1,-1,green
508.95481395721436,28.21344206237793,9.308822631835938,1,1,green
508.95481395721436,28.21344206237793,9.308822631835938,1,0,green
508.95481395721436,28.21344206237793,9.308822631835938,1,-1,green
508.95481395721436,28.21344206237793,9.308822631835938,0,1,green
508.95481395721436,28.21344206237793,9.308822631835938,0,0,green
508.95481395721436,28.21344206237793,9.308822631835938,0,-1,green
508.95481395721436,28.21344206237793,9.308822631835938,-1,1,green
508.95481395721436,28.21344206237793,9.308822631835938,-1,0,green
508.95481395721436,28.21344206237793,9.308822631835938,-1,-1,green
508.9972040653229,28.21344206237793,9.308822631835938,1,1,unknown
508.9972040653229,28.21344206237793,9.308822631835938,1,0,green
508.9972040653229,28.21344206237793,9.308822631835938,1,-1,green
508.9972040653229,28.21344206237793,9.308822631835938,0,1,green
508.9972040653229,28.21344206237793,9.308822631835938,0,0,green
508.9972040653229,28.21344206237793,9.308822631835938,0,-1,green
508.9972040653229,28.21344206237793,9.308822631835938,-1,1,green
508.9972040653229,28.21344206237793,9.308822631835938,-1,0,green
508.9972040653229,28.21344206237793,9.308822631835938,-1,-1,green
509.0837757587433,28.333917831420898,9.237771987915039,1,1,unknown
509.0837757587433,28.333917831420898,9.237771987915039,1,0,green
509.0837757587433,28.333917831420898,9.237771987915039,1,-1,green
509.0837757587433,28.333917831420898,9.237771987915039,0,1,green
509.0837757587433,28.333917831420898,9.237771987915039,0,0,green
509.0837757587433,28.333917831420898,9.237771987915039,0,-1,green
509.0837757587433,28.333917831420898,9.237771987915039,-1,1,green
509.0837757587433,28.333917831420898,9.237771987915039,-1,0,green
509.0837757587433,28.333917831420898,9.237771987915039,-1,-1,green
509.2647650241852,28.415567611694335,9.191755294799805,1,1,unknown
509.2647650241852,28.415567611694335,9.191755294799805,1,0,green
509.2647650241852,28.415567611694335,9.191755294799805,1,-1,green
509.2647650241852,28.415567611694335,9.191755294799805,0,1,green
509.2647650241852,28.415567611694335,9.191755294799805,0,0,green
509.2647650241852,28.415567611694335,9.191755294799805,0,-1,green
509.2647650241852,28.415567611694335,9.191755294799805,-1,1,green
509.2647650241852,28.415567611694335,9.191755294799805,-1,0,green
509.2647650241852,28.415567611694335,9.191755294799805,-1,-1,green
509.3832049369812,28.554836486816406,9.116186141967773,1,1,unknown
509.3832049369812,28.554836486816406,9.116186141967773,1,0,green
509.3832049369812,28.554836486816406,9.116186141967773,1,-1,red
509.3832049369812,28.554836486816406,9.116186141967773,0,1,green
509.3832049369812,28.554836486816406,9.116186141967773,0,0,green
509.3832049369812,28.554836486816406,9.116186141967773,0,-1,green
509.3832049369812,28.554836486816406,9.116186141967773,-1,1,green
509.3832049369812,28.554836486816406,9.116186141967773,-1,0,green
509.3832049369812,28.554836486816406,9.116186141967773,-1,-1,green
509.499550819397,28.554836486816406,9.116186141967773,1,1,unknown
509.499550819397,28.554836486816406,9.116186141967773,1,0,green
509.499550819397,28.554836486816406,9.116186141967773,1,-1,red
509.499550819397,28.554836486816406,9.116186141967773,0,1,green
509.499550819397,28.554836486816406,9.116186141967773,0,0,green
509.499550819397,28.554836486816406,9.116186141967773,0,-1,green
509.499550819397,28.554836486816406,9.116186141967773,-1,1,green
509.499550819397,28.554836486816406,9.116186141967773,-1,0,green
509.499550819397,28.554836486816406,9.116186141967773,-1,-1,green
509.7804012298584,28.627950881958007,9.077676773071289,1,1,unknown
509.7804012298584,28.627950881958007,9.077676773071289,1,0,green
509.7804012298584,28.627950881958007,9.077676773071289,1,-1,red
509.7804012298584,28.627950881958007,9.077676773071289,0,1,green
509.7804012298584,28.627950881958007,9.077676773071289,0,0,green
509.7804012298584,28.627950881958007,9.077676773071289,0,-1,green
509.7804012298584,28.627950881958007,9.077676773071289,-1,1,green
509.7804012298584,28.627950881958007,9.077676773071289,-1,0,green
509.7804012298584,28.627950881958007,9.077676773071289,-1,-1,green
509.8286204338074,28.77987501525879,8.999847412109375,1,1,unknown
509.8286204338074,28.77987501525879,8.999847412109375,1,0,green
509.8286204338074,28.77987501525879,8.999847412109375,1,-1,red
509.8286204338074,28.77987501525879,8.999847412109375,0,1,green
509.8286204338074,28.77987501525879,8.999847412109375,0,0,green
509.8286204338074,28.77987501525879,8.999847412109375,0,-1,green
509.8286204338074,28.77987501525879,8.999847412109375,-1,1,green
509.8286204338074,28.77987501525879,8.999847412109375,-1,0,green
509.8286204338074,28.77987501525879,8.999847412109375,-1,-1,green
509.93991470336914,28.77987501525879,8.999847412109375,1,1,unknown
509.93991470336914,28.77987501525879,8.999847412109375,1,0,green
509.93991470336914,28.77987501525879,8.999847412109375,1,-1,red
509.93991470336914,28.77987501525879,8.999847412109375,0,1,green
509.93991470336914,28.77987501525879,8.999847412109375,0,0,green
509.93991470336914,28.77987501525879,8.999847412109375,0,-1,green
509.93991470336914,28.77987501525879,8.999847412109375,-1,1,green
509.93991470336914,28.77987501525879,8.999847412109375,-1,0,green
509.93991470336914,28.77987501525879,8.999847412109375,-1,-1,green
